股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
603477,巨星农牧,2017-12-31,1463,新进,2866678,54294881.3200012,2866678,1.19444431999999
603655,朗博科技,2017-12-31,1451,新进,1279921,11903265.3000001,1279921,1.20747128999999
603080,新疆火炬,2017-12-31,1439,新进,1713794,23307598.3999994,1713794,0.00251661
603283,赛腾股份,2017-12-31,1429,新进,1930367,28067536.1800009,1930367,1.20648650000003
603161,科华控股,2017-12-31,1423,新进,1767647,29608087.25,1767647,0.00278637
603329,上海雅仕,2017-12-31,1360,新进,1610943,24454114.7400005,1610943,1.22040681000001
002919,名臣健康,2017-12-31,1346,新进,1109543,39132724.0500009,1109543,1.36267022000001
300735,光弘科技,2017-12-31,1328,新进,4770473,68647106.4700006,4770473,1.34500961000001
300730,科创信息,2017-12-31,1299,新进,1065142,44242397.5399995,1065142,1.14598119
002922,伊戈尔,2017-12-31,1270,新进,1585125,28326183.7499994,1585125,1.20091365
300684,中石科技,2017-12-31,1261,新进,1042967,14538959.9800004,1042967,1.20061010999999
002923,润都股份,2017-12-31,1236,新进,1177923,20036470.2299994,1177923,0.001908
002920,德赛西威,2017-12-31,1220,新进,5562272,217651703.359999,5562272,1.01132547
002915,中欣氟材,2017-12-31,1219,新进,1322363,46533953.969999,1322363,1.18068123999998
601318,中国平安,2017-12-31,1213,增持,773647611,54139859817.4999,92477337,13.5762437865866
300664,鹏鹞环保,2017-12-31,1178,新进,4272875,37943129.9999999,4272875,0.00075833
600887,伊利股份,2017-12-31,1063,增持,1096254873,35288444361.56,265064871,31.889805021981
600519,贵州茅台,2017-12-31,1017,增持,49871957,34785191287.92,4253685,9.32452022733347
000651,格力电器,2017-12-31,957,增持,568140986,24827761088.2,146227197,34.6580748988036
000858,五粮液,2017-12-31,916,增持,405540581,32394581610.28,60214472,17.4369879457913
601336,新华保险,2017-12-31,885,增持,245256265,17216989803,148530019,153.557100727346
002916,深南电路,2017-12-31,874,新进,2580789,225122224.469996,2580789,0.921706989999996
600036,招商银行,2017-12-31,851,增持,886774176,25734186587.54,139980804,18.7442483086205
601601,中国太保,2017-12-31,823,增持,487152726,20177865910.5,177560068,57.352803243803
000333,美的集团,2017-12-31,775,增持,438252483,24292335132.68,99892034,29.5223730478026
601398,工商银行,2017-12-31,767,增持,2353889211,14594113108.2,924188470,64.6420921173741
600048,保利地产,2017-12-31,738,增持,1097900686,15535294706.9,764378983,229.18418085674
600703,三安光电,2017-12-31,682,增持,584487713,14840143033.07,189015832,47.7950117520492
000001,平安银行,2017-12-31,660,增持,840347583,11176622853.9,305458785,57.1069699238682
000063,中兴通讯,2017-12-31,660,增持,326799797,11882440618.88,64033670,24.3690732633891
600104,上汽集团,2017-12-31,630,增持,277208762,8881768734.4,118499445,74.6644540093383
002027,分众传媒,2017-12-31,624,增持,1457798226,20307459472.78,732807581,101.078211981618
000002,万科A,2017-12-31,621,增持,363555054,11292019977.28,138507209,61.5456722102804
